[header]
width=44
height=44
tilewidth=64
tileheight=32

[tilesets]
tileset=/tilesets/lvl_1_4_walls.png,64,192,0,0
tileset=/tilesets/lvl_1_4_floor.png,64,32,0,0

[layer]
type=floor
data=
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,83,81,81,81,81,75,75,75,75,75,75,87,75,75,75,75,75,75,75,75,53,62,62,62,62,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,49,82,82,49,49,75,81,81,82,49,49,75,75,83,49,49,83,83,87,83,83,83,62,62,62,62,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,82,81,66,49,49,82,82,83,83,83,49,83,49,49,66,66,83,83,75,49,75,83,83,75,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,82,82,87,87,82,82,81,81,83,83,83,83,83,83,66,67,66,83,83,83,49,75,83,83,81,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,70,82,82,82,82,82,82,82,70,83,83,83,70,70,66,66,66,70,83,83,83,83,83,70,83,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,82,80,80,80,80,87,84,84,82,84,83,84,84,49,84,84,87,84,87,84,83,83,83,83,49,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,49,80,49,49,80,87,84,49,82,82,49,49,49,84,49,49,49,84,49,49,83,83,49,83,83,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,84,84,87,84,49,84,84,49,49,84,49,84,84,84,49,49,49,84,83,83,83,83,77,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,84,49,84,84,84,66,84,83,84,83,66,49,49,84,88,84,49,49,83,83,82,83,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,49,84,84,49,49,49,49,49,84,49,49,82,83,87,84,84,84,49,66,84,82,77,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,49,84,66,84,83,83,84,49,82,82,49,82,82,83,83,84,83,49,84,82,83,49,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,49,89,84,84,49,84,88,49,49,82,88,82,49,53,53,53,53,83,49,84,82,49,49,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,49,84,84,49,49,84,49,49,84,49,82,82,84,53,53,53,53,83,49,84,84,49,83,87,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,49,84,49,49,88,49,49,49,84,84,49,82,82,53,53,66,66,83,49,49,84,49,77,77,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,85,84,49,49,84,49,49,84,84,84,49,49,49,53,53,66,66,84,84,49,49,83,77,77,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,85,84,49,49,49,84,49,84,84,49,84,49,49,53,53,53,53,84,84,49,49,83,77,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,85,49,84,49,84,49,84,66,49,49,49,84,82,84,53,53,53,53,84,49,83,83,83,77,83,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,87,84,84,83,84,67,49,49,84,84,82,82,82,84,84,82,82,49,84,83,84,70,77,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,49,49,49,49,83,83,84,49,83,83,49,88,82,82,49,49,82,84,49,82,83,49,77,81,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,84,49,49,49,83,83,88,49,49,84,49,84,84,82,49,49,84,49,49,82,83,83,77,81,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,84,49,84,84,84,49,49,84,84,49,67,49,84,88,49,84,84,49,82,82,49,83,77,85,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,66,84,49,84,87,84,49,49,84,84,66,67,49,84,84,49,84,82,49,82,82,49,49,75,77,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,84,84,49,84,83,84,84,49,49,49,49,66,49,49,83,84,49,84,49,84,87,83,49,49,77,49,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,84,49,49,84,83,49,49,84,84,84,49,49,84,84,83,88,84,84,49,49,49,84,49,75,77,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,87,84,49,83,49,49,87,49,49,49,49,49,84,84,49,49,84,49,49,84,83,83,75,77,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,49,84,84,83,84,66,84,84,88,84,49,83,84,66,84,49,84,84,84,84,83,83,75,85,77,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,80,80,49,83,84,84,83,83,49,49,83,83,83,83,84,84,49,84,83,83,49,83,83,81,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,80,80,80,49,83,49,83,49,83,49,49,49,75,84,83,83,84,74,84,83,83,83,83,83,81,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,83,49,83,83,83,70,74,74,74,74,49,49,87,74,74,49,74,74,74,70,83,83,83,83,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,83,83,83,83,83,83,83,83,83,87,74,49,75,83,75,75,74,49,83,83,83,83,49,83,81,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,85,83,83,87,83,83,83,83,49,83,83,75,83,83,87,83,83,83,83,81,81,83,83,83,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,83,49,85,83,83,83,83,83,83,83,81,81,81,83,49,83,83,83,85,81,83,49,83,83,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,83,83,83,83,83,83,83,49,85,83,83,85,66,83,83,83,83,83,83,83,83,83,83,83,83,83,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89

[layer]
type=walls
data=
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,
